episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -7829.619136810303, 2, 23.380868940000255, 868, 25851,                                             25851, 21.519792556762695, 313.7314453125
2, -3153.6603441238403, 2, 8.083244011999795, 251, 26102,                                             26102, 22.528213500976562, 321.7166442871094
3, -3389.951482772827, 2, 11.745100335000188, 375, 26477,                                             26477, 22.879364013671875, 329.1941223144531
4, -4293.15749502182, 2, 12.735693059000369, 425, 26902,                                             26902, 22.74403190612793, 330.8623046875
5, -3878.6396429538727, 2, 13.746878642999945, 498, 27400,                                             27400, 23.587514877319336, 342.172607421875
6, -4268.221993684769, 2, 12.544717893000325, 460, 27860,                                             27860, 23.43840217590332, 343.764892578125
7, -3010.0321753025055, 2, 5.327892100999634, 197, 28057,                                             28057, 22.93941307067871, 351.1833801269531
8, -4136.610203027725, 2, 12.347282005000125, 448, 28505,                                             28505, 23.491565704345703, 355.10986328125
9, -4696.9707798957825, 2, 12.13552286299955, 440, 28945,                                             28945, 24.20050621032715, 358.7156677246094
10, -5734.571662664413, 2, 19.157020386000113, 700, 29645,                                             29645, 25.18445587158203, 366.5909118652344
