episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1401, -5.375446796417236, 4, 0.22493975599991245, 1, 1238335,                                             68658, 20.812732696533203, 554.10595703125
1402, -6337.22868514061, 3, 26.625035499000205, 959, 1239294,                                             69617, 32.58977127075195, 527.843994140625
1403, -6145.827626287937, 4, 53.41387961200007, 1863, 1241157,                                             71480, 31.709373474121094, 523.2623901367188
1404, -5946.35211956501, 2, 42.05673108400015, 1286, 1242443,                                             72766, 31.012706756591797, 517.6262817382812
1405, -4956.319558382034, 2, 23.59738247999985, 725, 1243168,                                             73491, 31.36305046081543, 517.8856201171875
1406, -9315.776855170727, 4, 53.29103857000018, 1900, 1245068,                                             75391, 31.693544387817383, 514.5183715820312
1407, -5750.984086513519, 3, 28.330763929000113, 995, 1246063,                                             76386, 31.591951370239258, 516.2752685546875
1408, 2359.8136039972305, 1, 4.3152897090003535, 139, 1246202,                                             76525, 30.171390533447266, 510.255615234375
1409, -4622.581961989403, 3, 22.647087933999956, 794, 1246996,                                             77319, 30.861160278320312, 513.10986328125
1410, -4692.2826989889145, 3, 24.19845623500032, 861, 1247857,                                             78180, 30.616567611694336, 511.9190673828125
1411, -3879.4927755594254, 2, 15.95434855900021, 557, 1248414,                                             78737, 31.581298828125, 512.61328125
1412, -5164.627900660038, 3, 22.976295927000137, 818, 1249232,                                             79555, 31.652814865112305, 512.7713012695312
1413, -8091.982652425766, 2, 42.369382266999764, 1504, 1250736,                                             81059, 31.735374450683594, 511.30242919921875
1414, -7551.703318238258, 4, 57.441121503999966, 2040, 1252776,                                             83099, 32.26909637451172, 513.1942138671875
1415, -5529.943559646606, 3, 31.018929132000267, 1091, 1253867,                                             84190, 31.831491470336914, 510.93011474609375
1416, -6508.746224939823, 4, 51.426590204999684, 1841, 1255708,                                             86031, 32.477134704589844, 512.1401977539062
1417, -5764.097094237804, 3, 30.920994493999842, 1176, 1256884,                                             87207, 32.46350860595703, 510.4048767089844
1418, -4276.84342956543, 3, 19.968155416000172, 689, 1257573,                                             87896, 31.181861877441406, 510.3656921386719
1419, -5775.219408631325, 3, 32.84559451400037, 1133, 1258706,                                             89029, 31.685609817504883, 510.89959716796875
1420, -6273.695493817329, 3, 28.5006612709999, 1000, 1259706,                                             90029, 32.361000061035156, 511.4250793457031
1421, -5115.8551466465, 3, 25.945199444999616, 907, 1260613,                                             90936, 32.56097412109375, 512.4981689453125
1422, -5529.831654667854, 3, 26.58756620000031, 936, 1261549,                                             91872, 32.54090118408203, 510.7124938964844
1423, -5599.964992940426, 3, 31.151932873000078, 1077, 1262626,                                             92949, 32.62982177734375, 509.477783203125
1424, -4725.747613310814, 3, 22.929470279999805, 812, 1263438,                                             93761, 32.727230072021484, 510.4515075683594
1425, -5580.431792497635, 4, 51.79845682500036, 1829, 1265267,                                             95590, 32.02763366699219, 507.1292724609375
1426, -5829.561081528664, 3, 25.387135147999288, 899, 1266166,                                             96489, 31.85706901550293, 504.01080322265625
1427, -6066.7776700258255, 3, 33.61396275199968, 1175, 1267341,                                             97664, 31.99677276611328, 505.3358459472656
1428, -5308.453355193138, 3, 24.264358053999786, 860, 1268201,                                             98524, 31.787935256958008, 506.6910705566406
1429, -7288.94972294569, 4, 56.38538890399923, 1975, 1270176,                                             100499, 32.505577087402344, 505.48040771484375
1430, -4862.414466738701, 3, 22.57470058600029, 778, 1270954,                                             101277, 32.2230110168457, 503.5047302246094
1431, 750.4858319163322, 1, 19.174729000000298, 658, 1271612,                                             101935, 32.57585525512695, 504.3413391113281
1432, -2833.46962171793, 3, 7.304971743999886, 253, 1271865,                                             102188, 33.06275177001953, 505.34490966796875
1433, -5888.095613718033, 3, 28.991803744000208, 1043, 1272908,                                             103231, 32.88051986694336, 504.31658935546875
1434, -6318.378679931164, 3, 28.999293156999556, 1122, 1274030,                                             104353, 32.239383697509766, 502.7750549316406
1435, -6843.696126401424, 4, 53.22038757900009, 1903, 1275933,                                             106256, 32.55940246582031, 502.5719909667969
1436, -5575.447297811508, 3, 27.17199501399955, 940, 1276873,                                             107196, 32.38313674926758, 502.54034423828125
1437, -5573.614721357822, 3, 27.836986492000506, 993, 1277866,                                             108189, 31.91271209716797, 501.8861389160156
1438, -4456.743009388447, 3, 19.570330857000044, 698, 1278564,                                             108887, 31.637054443359375, 499.97711181640625
1439, -4639.157586276531, 3, 23.4908456940002, 841, 1279405,                                             109728, 32.55394744873047, 500.7994689941406
1440, -6755.653501033783, 3, 36.21515167400048, 1274, 1280679,                                             111002, 32.88963317871094, 501.5438537597656
1441, -6312.682482123375, 3, 34.40856057000019, 1199, 1281878,                                             112201, 33.19031524658203, 500.7157897949219
1442, -5536.586861848831, 3, 24.93246902300052, 858, 1282736,                                             113059, 33.6311149597168, 502.4344482421875
1443, -4702.021437764168, 3, 24.40126508100002, 835, 1283571,                                             113894, 33.50110626220703, 502.814208984375
1444, -5022.808700799942, 3, 22.583823242999642, 772, 1284343,                                             114666, 33.88486862182617, 501.3863220214844
1445, -5357.850732207298, 3, 26.545821501999853, 922, 1285265,                                             115588, 33.404640197753906, 500.77325439453125
1446, -7072.1013160943985, 3, 32.73289731400018, 1148, 1286413,                                             116736, 33.308048248291016, 501.3252258300781
1447, -5077.412591934204, 3, 24.236997940999572, 847, 1287260,                                             117583, 33.7722282409668, 500.13262939453125
1448, -3613.9636418819427, 2, 7.9205750029996125, 268, 1287528,                                             117851, 32.64166259765625, 500.5212707519531
1449, -5385.1648007035255, 4, 53.99688648600022, 1876, 1289404,                                             119727, 33.11372756958008, 500.0947265625
1450, -5312.584086894989, 3, 28.350845099999788, 985, 1290389,                                             120712, 34.232627868652344, 502.2561950683594
1451, -5575.218108952045, 3, 30.229619971999455, 1054, 1291443,                                             121766, 33.6038703918457, 500.7865295410156
1452, -5137.24985408783, 3, 25.896314804000212, 906, 1292349,                                             122672, 33.292999267578125, 497.894775390625
1453, -6931.82738083601, 4, 51.634792438999284, 1797, 1294146,                                             124469, 33.521060943603516, 500.3260192871094
1454, -6128.675167441368, 4, 53.91727047999939, 1880, 1296026,                                             126349, 33.31938934326172, 500.95440673828125
1455, -5915.967514634132, 3, 31.850882585999898, 1103, 1297129,                                             127452, 34.07097244262695, 503.85986328125
1456, -6395.637887299061, 4, 57.7298770970001, 1998, 1299127,                                             129450, 33.94794464111328, 501.1546936035156
1457, -5592.885374307632, 3, 28.717581320000136, 986, 1300113,                                             130436, 32.86949157714844, 498.00079345703125
1458, -5671.258818149567, 3, 29.438897162000103, 1008, 1301121,                                             131444, 32.11778259277344, 494.6721496582031
1459, -4697.217331290245, 3, 20.17549192399929, 700, 1301821,                                             132144, 32.35762405395508, 494.3028564453125
1460, 2343.186748713255, 1, 6.242196248000255, 217, 1302038,                                             132361, 30.324031829833984, 491.2151184082031
1461, -5258.188073992729, 3, 23.05949524299922, 792, 1302830,                                             133153, 32.31142044067383, 495.33123779296875
1462, -5523.776712656021, 3, 30.857461701999455, 1064, 1303894,                                             134217, 32.48599624633789, 494.9676818847656
1463, -6146.920967102051, 3, 30.075424826000017, 1042, 1304936,                                             135259, 32.742862701416016, 495.751220703125
1464, 960.7224287390709, 1, 16.85864708200006, 596, 1305532,                                             135855, 32.27517318725586, 492.2508850097656
1465, -3847.1988961696625, 3, 10.93435791399952, 371, 1305903,                                             136226, 33.318763732910156, 492.2235412597656
1466, -6911.126353383064, 4, 57.777934202000324, 2010, 1307913,                                             138236, 32.37735366821289, 492.7639465332031
1467, -7298.881201505661, 4, 58.09747222199985, 2000, 1309913,                                             140236, 31.849903106689453, 491.41619873046875
1468, -5547.087685704231, 3, 30.435363414000676, 1044, 1310957,                                             141280, 31.768177032470703, 489.12603759765625
1469, -8234.870666146278, 3, 39.38831862299958, 1352, 1312309,                                             142632, 32.02806854248047, 489.7809753417969
1470, -6334.066826224327, 4, 58.48850534699977, 2027, 1314336,                                             144659, 31.74459457397461, 486.2007141113281
1471, -5934.081775426865, 3, 31.769730308999897, 1114, 1315450,                                             145773, 31.22694206237793, 483.4870910644531
1472, -6846.589320063591, 3, 35.56424712399985, 1229, 1316679,                                             147002, 30.046669006347656, 483.13995361328125
1473, -4900.727575302124, 3, 23.07870823600024, 805, 1317484,                                             147807, 30.107393264770508, 480.652587890625
1474, -6308.171559453011, 3, 31.700918190000266, 1100, 1318584,                                             148907, 30.469133377075195, 479.91937255859375
1475, -6047.097703337669, 2, 34.636249214999225, 1183, 1319767,                                             150090, 30.92411994934082, 481.41107177734375
1476, -6664.911806464195, 3, 27.28148074799992, 949, 1320716,                                             151039, 30.161846160888672, 479.1888427734375
1477, -5835.44584441185, 4, 53.746180025000285, 1856, 1322572,                                             152895, 30.80777931213379, 481.1857604980469
1478, -6433.28310072422, 4, 58.77794597400043, 2017, 1324589,                                             154912, 30.36886978149414, 480.0616760253906
1479, -4534.509622335434, 3, 21.429685262999556, 745, 1325334,                                             155657, 30.86107635498047, 479.06024169921875
1480, -4935.091451525688, 3, 25.547146832999715, 867, 1326201,                                             156524, 30.336427688598633, 476.21807861328125
1481, -1500.971978187561, 1, 35.62558391099992, 1226, 1327427,                                             157750, 30.4716854095459, 477.02783203125
1482, -4898.143463730812, 2, 26.437770963999355, 909, 1328336,                                             158659, 30.881420135498047, 478.1287536621094
1483, 2335.8903656601906, 1, 4.321353092999743, 139, 1328475,                                             158798, 30.068147659301758, 476.5220947265625
1484, -4073.707255721092, 3, 17.54407879200062, 598, 1329073,                                             159396, 31.4040584564209, 478.479248046875
1485, -5706.596021413803, 3, 29.54869065300045, 1027, 1330100,                                             160423, 30.290348052978516, 477.1680603027344
1486, -7004.2131959199905, 4, 57.819860366000285, 1994, 1332094,                                             162417, 29.65680503845215, 473.7774353027344
1487, -7471.117468595505, 3, 32.846814122999604, 1138, 1333232,                                             163555, 29.214092254638672, 473.70672607421875
1488, -7526.743190646172, 4, 57.744530707000195, 2005, 1335237,                                             165560, 29.899890899658203, 473.2077941894531
1489, -6817.055346131325, 4, 57.82877967700006, 1997, 1337234,                                             167557, 29.30489730834961, 470.2540283203125
1490, -6814.186900854111, 3, 35.611366576000364, 1236, 1338470,                                             168793, 29.48430633544922, 470.6387939453125
1491, -7625.7457773685455, 4, 53.600891856999624, 1858, 1340328,                                             170651, 29.423852920532227, 469.7256164550781
1492, -5645.637726426125, 3, 34.89963214199997, 1202, 1341530,                                             171853, 28.951749801635742, 468.5260925292969
1493, -6444.562569081783, 3, 34.852847190999455, 1205, 1342735,                                             173058, 29.10315704345703, 466.6541442871094
1494, -8460.71184027195, 4, 58.35820038699967, 2030, 1344765,                                             175088, 28.80926513671875, 469.27691650390625
1495, -5994.901432991028, 3, 28.869522911000786, 998, 1345763,                                             176086, 28.598432540893555, 466.3036193847656
1496, -2641.8536840081215, 1, 50.51733386700016, 1731, 1347494,                                             177817, 29.010799407958984, 465.7814636230469
1497, -4826.752766311169, 3, 28.356630491999567, 959, 1348453,                                             178776, 29.031808853149414, 465.96636962890625
1498, -5500.238885879517, 3, 29.5301631300008, 1021, 1349474,                                             179797, 28.702260971069336, 464.625732421875
1499, -5325.048632740974, 3, 29.601824136999312, 1016, 1350490,                                             180813, 28.25957489013672, 463.43951416015625
1500, -5739.709736466408, 3, 32.123606096, 1104, 1351594,                                             181917, 28.94359588623047, 461.9781188964844
1501, -5773.988821387291, 3, 31.40661897100017, 1076, 1352670,                                             182993, 28.847482681274414, 464.38482666015625
1502, -5383.052245259285, 3, 29.197666239999307, 1018, 1353688,                                             184011, 29.15792465209961, 464.0491027832031
1503, -6190.745064020157, 4, 57.162642667, 1988, 1355676,                                             185999, 28.845809936523438, 461.3439636230469
1504, -5055.1284883618355, 3, 30.40178447499966, 1034, 1356710,                                             187033, 28.14463233947754, 461.0534362792969
1505, -5659.480992376804, 3, 29.91181237100045, 1028, 1357738,                                             188061, 27.772686004638672, 459.73773193359375
1506, -6720.987382173538, 3, 25.425902394999866, 870, 1358608,                                             188931, 28.00139045715332, 458.82568359375
1507, -3221.7354843616486, 2, 6.736980312000014, 226, 1358834,                                             189157, 29.17890739440918, 458.6156311035156
1508, -5716.423238635063, 3, 30.76781119200041, 1049, 1359883,                                             190206, 28.115877151489258, 458.17388916015625
1509, -5353.594071149826, 3, 30.80957873599982, 1047, 1360930,                                             191253, 28.253507614135742, 458.3169250488281
1510, -4142.905834436417, 3, 19.546460340999147, 662, 1361592,                                             191915, 28.71407699584961, 459.0447082519531
1511, -6012.037660598755, 3, 37.73287239599995, 1284, 1362876,                                             193199, 28.78752326965332, 458.63189697265625
1512, -6924.708529055119, 3, 27.99229143299999, 1018, 1363894,                                             194217, 28.148155212402344, 457.0048522949219
1513, -6625.0284160375595, 3, 32.78208440100025, 1186, 1365080,                                             195403, 27.851377487182617, 456.03009033203125
1514, -4865.365723848343, 3, 26.38580624899987, 912, 1365992,                                             196315, 27.643505096435547, 456.72705078125
1515, -5368.950355887413, 3, 26.567613745000017, 980, 1366972,                                             197295, 27.608835220336914, 454.2488708496094
1516, -5457.020522594452, 3, 27.879790302999936, 1019, 1367991,                                             198314, 27.061370849609375, 453.2866516113281
1517, -5589.851469993591, 4, 53.11389665700062, 1891, 1369882,                                             200205, 27.685108184814453, 451.9617919921875
1518, -3500.880918264389, 2, 7.316671383999164, 240, 1370122,                                             200445, 26.973194122314453, 451.5683288574219
1519, -6181.746618032455, 3, 31.488160454000536, 1086, 1371208,                                             201531, 27.451099395751953, 451.1793518066406
1520, 1443.3311794996262, 1, 12.541930688999855, 447, 1371655,                                             201978, 27.60672950744629, 450.084716796875
1521, -2862.822049498558, 3, 8.722442668999975, 283, 1371938,                                             202261, 27.4923038482666, 451.6797790527344
1522, -6429.770693838596, 3, 34.51772419200006, 1203, 1373141,                                             203464, 27.750507354736328, 451.0964660644531
1523, -5439.148136615753, 4, 51.89543140099977, 1768, 1374909,                                             205232, 26.863361358642578, 448.97186279296875
1524, -8160.309023678303, 4, 55.59288960899994, 1923, 1376832,                                             207155, 27.201623916625977, 448.0343017578125
1525, -5665.162762641907, 3, 31.418975821999993, 1080, 1377912,                                             208235, 26.6947021484375, 446.7360534667969
