episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2101, 2444.911507025361, 1, 1.9366055849999952, 64, 1916384,                                             746707, 35.309120178222656, 476.764404296875
2102, -6527.667126715183, 4, 50.627548726999976, 1822, 1918206,                                             748529, 32.202369689941406, 468.39898681640625
2103, -4842.836057424545, 2, 21.958197952999967, 789, 1918995,                                             749318, 31.98871612548828, 471.08447265625
2104, -4584.94149184227, 3, 20.56702417500003, 754, 1919749,                                             750072, 31.970304489135742, 471.24493408203125
2105, -5183.144131958485, 2, 25.379145195999968, 921, 1920670,                                             750993, 31.881338119506836, 469.19000244140625
2106, -6610.630657196045, 3, 28.781729943000016, 1048, 1921718,                                             752041, 31.917640686035156, 469.22998046875
2107, -4578.850849449635, 3, 21.56763057500001, 785, 1922503,                                             752826, 32.48193359375, 468.5927429199219
2108, -4689.955481886864, 3, 20.747735526999975, 751, 1923254,                                             753577, 32.170806884765625, 468.07012939453125
2109, 2363.4737157821655, 1, 4.123997917999986, 146, 1923400,                                             753723, 32.27217102050781, 470.1884765625
2110, -5039.594244837761, 3, 22.76126549500009, 821, 1924221,                                             754544, 32.576351165771484, 470.8174133300781
2111, -4980.073642253876, 3, 24.193411956999967, 878, 1925099,                                             755422, 32.173770904541016, 469.2008361816406
2112, -6071.319000840187, 3, 31.594775315999982, 1137, 1926236,                                             756559, 31.798749923706055, 467.5252990722656
2113, -5310.3550745248795, 3, 27.17138735900005, 978, 1927214,                                             757537, 32.01887130737305, 467.021484375
2114, -5133.534239470959, 3, 21.35944663400005, 770, 1927984,                                             758307, 30.950809478759766, 464.5590515136719
2115, 2362.9256998300552, 1, 4.309554906000017, 135, 1928119,                                             758442, 30.653898239135742, 466.11944580078125
2116, -3951.138935685158, 3, 17.148900092999952, 614, 1928733,                                             759056, 30.501832962036133, 467.3724670410156
2117, -6563.245777487755, 2, 28.788391363000073, 1033, 1929766,                                             760089, 30.76755714416504, 467.56005859375
2118, -7466.513145685196, 2, 28.767298158000017, 1041, 1930807,                                             761130, 31.656160354614258, 465.8667297363281
2119, 2324.628975689411, 1, 4.324246150000022, 154, 1930961,                                             761284, 31.039819717407227, 468.6642761230469
2120, -5207.471193194389, 2, 17.744557706000023, 635, 1931596,                                             761919, 31.814529418945312, 466.2931213378906
2121, -5846.225155115128, 3, 31.39643816499995, 1141, 1932737,                                             763060, 31.710899353027344, 468.1846923828125
2122, -4204.89013671875, 3, 19.961589145999938, 723, 1933460,                                             763783, 31.506942749023438, 468.2142639160156
2123, -5090.9875420331955, 3, 21.768673429000046, 782, 1934242,                                             764565, 31.219436645507812, 465.35882568359375
2124, -5760.917218267918, 4, 49.83591288299999, 1794, 1936036,                                             766359, 31.54030990600586, 466.74700927734375
2125, -5443.347087860107, 4, 50.04522828300003, 1799, 1937835,                                             768158, 31.85097312927246, 468.6929931640625
2126, -4946.307569265366, 3, 24.17279293899992, 870, 1938705,                                             769028, 31.691213607788086, 467.5575866699219
2127, -6960.922309219837, 4, 50.031065729000034, 1800, 1940505,                                             770828, 31.76526641845703, 465.7888488769531
