episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1201, -2006.494873046875, 2, 0.032160594000288256, 1, 1107271,                                             1, 0.0, 0.0
1202, -7551.967939376831, 2, 14.954666967999856, 971, 1108242,                                             972, 0.0, 0.0
1203, -7860.022699832916, 2, 17.033133937000002, 1121, 1109363,                                             2093, 0.0, 0.0
1204, -5989.239521145821, 2, 14.740056387000095, 967, 1110330,                                             3060, 0.0, 0.0
1205, -10571.596927165985, 2, 19.055615250999836, 1274, 1111604,                                             4334, 0.0, 0.0
1206, -5699.30624127388, 2, 13.13539031099981, 864, 1112468,                                             5198, 0.0, 0.0
1207, -6766.58041536808, 2, 19.284883075999915, 1296, 1113764,                                             6494, 0.0, 0.0
1208, -7933.746455192566, 2, 14.533783427000344, 956, 1114720,                                             7450, 0.0, 0.0
1209, -7211.21076464653, 2, 20.164879270000256, 1338, 1116058,                                             8788, 0.0, 0.0
1210, -8651.884037017822, 2, 15.756480590000137, 1051, 1117109,                                             9839, 0.0, 0.0
1211, -4044.390309393406, 2, 12.43194580699992, 821, 1117930,                                             10660, 0.0, 0.0
1212, -5612.12140250206, 2, 13.751887981000436, 932, 1118862,                                             11592, 0.0, 0.0
1213, -8287.924623727798, 2, 17.25216218100013, 1138, 1120000,                                             12730, 0.0, 0.0
1214, -5133.80396437645, 3, 9.341482026999984, 625, 1120625,                                             13355, 0.0, 0.0
1215, -3852.4233320355415, 2, 9.926422698999886, 653, 1121278,                                             14008, 0.0, 0.0
1216, -6273.609846115112, 2, 15.268980961000125, 1005, 1122283,                                             15013, 0.0, 0.0
1217, -9340.433945655823, 2, 16.55427140000029, 1101, 1123384,                                             16114, 0.0, 0.0
