episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1301, -2010.2586669921875, 3, 0.3872707649999825, 1, 1169678,                                             1, 0.0, 0.0
1302, -5428.773326635361, 3, 11.700743760999956, 768, 1170446,                                             769, 0.0, 0.0
1303, -5905.4292912483215, 3, 9.540010564999989, 613, 1171059,                                             1382, 0.0, 0.0
1304, -6016.963275671005, 3, 9.12310254800002, 582, 1171641,                                             1964, 0.0, 0.0
1305, -4964.478032827377, 3, 11.936961649000011, 808, 1172449,                                             2772, 0.0, 0.0
1306, -4515.822726726532, 3, 9.124867033000044, 594, 1173043,                                             3366, 0.0, 0.0
1307, -5016.402539014816, 3, 8.902537316999997, 594, 1173637,                                             3960, 0.0, 0.0
1308, -5001.530942440033, 3, 12.277861475000009, 823, 1174460,                                             4783, 0.0, 0.0
1309, -4889.513212919235, 3, 9.319423030999985, 596, 1175056,                                             5379, 0.0, 0.0
1310, -14123.936657488346, 4, 57.039583096, 3773, 1178829,                                             9152, 0.0, 0.0
1311, -3930.265970349312, 2, 7.29105578399998, 468, 1179297,                                             9620, 0.0, 0.0
1312, -6227.893679857254, 3, 9.133643594999967, 600, 1179897,                                             10220, 0.0, 0.0
1313, -5779.576645612717, 3, 12.328416498000024, 806, 1180703,                                             11026, 0.0, 0.0
1314, -5646.057504892349, 3, 8.936389182000028, 580, 1181283,                                             11606, 0.0, 0.0
1315, -4864.279572248459, 3, 9.12325415600003, 598, 1181881,                                             12204, 0.0, 0.0
1316, -5137.194959640503, 3, 10.764562141999988, 694, 1182575,                                             12898, 0.0, 0.0
1317, -4438.072098493576, 3, 9.174442112000008, 610, 1183185,                                             13508, 0.0, 0.0
1318, -5869.044758439064, 3, 8.93849185900001, 593, 1183778,                                             14101, 0.0, 0.0
1319, -4911.042116165161, 3, 10.72999736700001, 728, 1184506,                                             14829, 0.0, 0.0
1320, -3571.95285987854, 3, 8.921251480000024, 582, 1185088,                                             15411, 0.0, 0.0
1321, -4816.713325500488, 3, 8.739705266999977, 586, 1185674,                                             15997, 0.0, 0.0
1322, -4660.024108290672, 2, 7.332072277000066, 479, 1186153,                                             16476, 0.0, 0.0
1323, -5451.011015415192, 3, 11.091737601999967, 735, 1186888,                                             17211, 0.0, 0.0
1324, -4414.852908849716, 3, 8.733006349999982, 572, 1187460,                                             17783, 0.0, 0.0
1325, -5084.103596448898, 3, 9.32340114300007, 603, 1188063,                                             18386, 0.0, 0.0
1326, -8019.53822016716, 3, 12.201635277999912, 816, 1188879,                                             19202, 0.0, 0.0
1327, -4473.932031393051, 3, 8.73983603299996, 588, 1189467,                                             19790, 0.0, 0.0
1328, -6334.940827846527, 3, 9.142596448999939, 605, 1190072,                                             20395, 0.0, 0.0
1329, -4480.137273550034, 3, 12.146731163000027, 799, 1190871,                                             21194, 0.0, 0.0
1330, -3888.644564628601, 3, 8.938154073999954, 600, 1191471,                                             21794, 0.0, 0.0
1331, -5536.7793028354645, 3, 8.940061727999932, 588, 1192059,                                             22382, 0.0, 0.0
1332, -5812.691416859627, 3, 11.923278668999956, 780, 1192839,                                             23162, 0.0, 0.0
1333, -4857.073296785355, 2, 7.289461061999987, 484, 1193323,                                             23646, 0.0, 0.0
1334, -4704.244307518005, 2, 7.320451731999924, 472, 1193795,                                             24118, 0.0, 0.0
1335, -5129.895821094513, 3, 12.438648734000026, 836, 1194631,                                             24954, 0.0, 0.0
1336, -7206.431831598282, 3, 32.635841217999996, 1181, 1195812,                                             26135, 27.26724624633789, 508.0478515625
1337, -2725.683071255684, 2, 5.505616923000048, 174, 1195986,                                             26309, 26.939743041992188, 534.3675537109375
1338, -5098.969056844711, 3, 10.130906062999998, 353, 1196339,                                             26662, 26.323081970214844, 532.9153442382812
1339, -5726.404890537262, 2, 10.552523171999951, 376, 1196715,                                             27038, 27.569053649902344, 535.3162231445312
1340, -4098.803019523621, 3, 8.92670775199997, 322, 1197037,                                             27360, 26.795452117919922, 538.80908203125
1341, -4400.374686360359, 2, 25.20622975499998, 908, 1197945,                                             28268, 26.339048385620117, 536.8945922851562
1342, -2723.9180265665054, 2, 5.928195908000021, 211, 1198156,                                             28479, 26.285724639892578, 533.4790649414062
1343, -3091.3405377864838, 2, 5.126982538999982, 181, 1198337,                                             28660, 27.104894638061523, 539.2310180664062
1344, -2906.020499944687, 2, 7.47801528399998, 252, 1198589,                                             28912, 27.857532501220703, 539.995849609375
1345, -5072.655206024647, 3, 26.383629171999928, 934, 1199523,                                             29846, 26.564668655395508, 537.4125366210938
1346, -6503.847522735596, 2, 19.817850882000016, 699, 1200222,                                             30545, 27.458141326904297, 540.1973876953125
1347, -3828.1329169273376, 2, 11.74235936599996, 419, 1200641,                                             30964, 26.13661766052246, 543.48828125
1348, -5137.415641903877, 2, 29.00621622799997, 966, 1201607,                                             31930, 26.300050735473633, 543.760009765625
1349, -4720.081458449364, 2, 15.328499799000042, 502, 1202109,                                             32432, 27.861156463623047, 547.01318359375
1350, -3365.0194222927094, 2, 8.92225006000001, 267, 1202376,                                             32699, 26.874399185180664, 550.5302734375
1351, -3428.020074725151, 2, 12.491515343999936, 406, 1202782,                                             33105, 28.002864837646484, 549.1439819335938
1352, -4058.103061914444, 3, 12.183346014999984, 421, 1203203,                                             33526, 27.6617431640625, 548.1080932617188
1353, -2805.1102838516235, 2, 5.1116229259999955, 176, 1203379,                                             33702, 27.014265060424805, 550.7720947265625
1354, -3463.6208136081696, 2, 7.086812322000014, 252, 1203631,                                             33954, 27.189868927001953, 550.6017456054688
1355, -3064.0712192058563, 3, 8.733413365000047, 310, 1203941,                                             34264, 27.51717185974121, 552.881103515625
1356, -3392.8991121053696, 2, 11.53900291399998, 413, 1204354,                                             34677, 28.95663833618164, 557.72265625
1357, -2725.6836524009705, 2, 7.335644553000066, 267, 1204621,                                             34944, 29.016462326049805, 555.451904296875
1358, -4907.489545345306, 3, 27.172853487999987, 1037, 1205658,                                             35981, 28.286863327026367, 553.5202026367188
1359, -3880.4625499248505, 2, 10.943305811999835, 376, 1206034,                                             36357, 28.798519134521484, 554.4578857421875
1360, -4870.667643785477, 2, 21.771818190999966, 746, 1206780,                                             37103, 29.916217803955078, 553.5729370117188
1361, -3553.6237354278564, 3, 8.875773628000161, 327, 1207107,                                             37430, 29.491127014160156, 554.8272705078125
1362, -5739.178975105286, 2, 19.750285473000076, 739, 1207846,                                             38169, 30.750720977783203, 557.685546875
1363, -6371.340013921261, 4, 55.74961560099996, 1999, 1209845,                                             40168, 30.833093643188477, 557.2498779296875
1364, -3873.4482737779617, 2, 13.337606585999993, 478, 1210323,                                             40646, 30.76964569091797, 556.155517578125
1365, -2918.8215919733047, 2, 7.132705238999961, 244, 1210567,                                             40890, 31.294025421142578, 556.866943359375
1366, -2923.449531197548, 2, 9.663562704000014, 349, 1210916,                                             41239, 33.668888092041016, 559.5327758789062
1367, -5810.660531997681, 2, 21.352964923999934, 749, 1211665,                                             41988, 32.37532043457031, 558.0537719726562
1368, -3190.987244129181, 2, 8.429770640000015, 303, 1211968,                                             42291, 32.62522888183594, 562.28173828125
1369, -3310.9207401275635, 2, 7.936791096999968, 269, 1212237,                                             42560, 32.050960540771484, 560.8981323242188
1370, -3058.2980394363403, 2, 5.927394419999928, 213, 1212450,                                             42773, 32.971458435058594, 565.7489624023438
1371, -5539.346565485001, 3, 14.726559515999952, 534, 1212984,                                             43307, 33.00305938720703, 559.9024047851562
1372, -3591.7874485254288, 2, 14.75433643800011, 512, 1213496,                                             43819, 33.41753005981445, 568.0103759765625
1373, -6508.205008864403, 2, 27.817778885000052, 981, 1214477,                                             44800, 33.737632751464844, 568.3054809570312
1374, -5111.233675003052, 3, 27.459709857000007, 988, 1215465,                                             45788, 34.48099899291992, 569.6868286132812
1375, -6395.871483683586, 3, 23.261341094000045, 835, 1216300,                                             46623, 34.92977523803711, 569.3865356445312
1376, -4462.817570567131, 2, 20.351002748999917, 715, 1217015,                                             47338, 34.29349136352539, 571.197998046875
1377, -3452.386703848839, 2, 14.589206615999956, 530, 1217545,                                             47868, 35.33631896972656, 573.5261840820312
1378, -7408.377622961998, 2, 32.46343537600001, 1173, 1218718,                                             49041, 35.39884948730469, 574.7064208984375
1379, 2293.977449387312, 1, 4.917271389999996, 165, 1218883,                                             49206, 37.931583404541016, 578.8662109375
1380, -3959.5037072896957, 2, 12.342981796999993, 440, 1219323,                                             49646, 35.1036262512207, 569.458251953125
1381, -3726.52646279335, 2, 9.082363000999976, 325, 1219648,                                             49971, 36.35138702392578, 579.874267578125
1382, -6593.9677304029465, 2, 33.051191633999906, 1203, 1220851,                                             51174, 37.714176177978516, 577.6451416015625
1383, -4652.783820390701, 3, 21.776735607999854, 780, 1221631,                                             51954, 37.241241455078125, 576.9720458984375
1384, -5025.662140250206, 3, 24.267280927, 867, 1222498,                                             52821, 37.34181213378906, 574.9901733398438
1385, -4933.2721846699715, 3, 25.710583123000106, 917, 1223415,                                             53738, 37.33436965942383, 576.2139282226562
1386, -8428.00433498621, 2, 43.11884859100019, 1551, 1224966,                                             55289, 36.60746765136719, 569.6456909179688
1387, -5223.931488752365, 3, 24.912407374000168, 896, 1225862,                                             56185, 36.45642852783203, 567.1973876953125
1388, -4671.106247723103, 3, 20.610049766999964, 746, 1226608,                                             56931, 36.808013916015625, 566.3995971679688
1389, -7659.388661623001, 4, 49.85624797799983, 1805, 1228413,                                             58736, 35.55242919921875, 559.9859008789062
1390, -6048.139324486256, 4, 58.20817184099997, 2100, 1230513,                                             60836, 35.68953323364258, 553.1452026367188
1391, -805.0332944393158, 1, 20.209996593999904, 721, 1231234,                                             61557, 34.385189056396484, 550.4063110351562
1392, -5888.669688820839, 2, 27.459871051999926, 984, 1232218,                                             62541, 35.32911682128906, 547.06591796875
1393, -5993.426662683487, 3, 30.68281683600003, 1123, 1233341,                                             63664, 35.782310485839844, 545.1534423828125
1394, -5073.5912509560585, 3, 21.968372039000087, 783, 1234124,                                             64447, 35.121524810791016, 543.9483032226562
1395, -5336.761576771736, 3, 23.04279860099996, 818, 1234942,                                             65265, 34.60762405395508, 538.7168579101562
1396, -5682.812260627747, 3, 27.48247544700007, 972, 1235914,                                             66237, 33.68366241455078, 533.94384765625
1397, -5171.727114856243, 3, 26.326569844000005, 909, 1236823,                                             67146, 32.38857650756836, 531.2056274414062
1398, -5786.756453156471, 3, 23.157381794000003, 801, 1237624,                                             67947, 32.73239517211914, 529.6791381835938
1399, 2093.5521081089973, 1, 5.515683964000118, 188, 1237812,                                             68135, 32.032283782958984, 525.0498046875
1400, -3898.939594089985, 3, 14.535725385999967, 522, 1238334,                                             68657, 31.954444885253906, 526.760009765625
1401, 446.0453540086746, 1, 18.286212688999967, 649, 1238983,                                             69306, 32.33558654785156, 525.4825439453125
1402, -2900.516095340252, 3, 6.927644823000037, 248, 1239231,                                             69554, 31.593053817749023, 522.1202392578125
