episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
45, -8544.162645936012, 2, 24.578222663000815, 953, 42415,                                             42415, 36.24222946166992, 536.6607666015625
46, -3369.1466076374054, 2, 5.914912815999742, 216, 42631,                                             42631, 37.10441589355469, 538.4365844726562
47, -4040.7507150173187, 2, 13.34959833100038, 519, 43150,                                             43150, 37.71009826660156, 542.384521484375
48, -3447.1811785697937, 2, 6.531393078000292, 245, 43395,                                             43395, 38.6959342956543, 549.16650390625
49, -3703.557034254074, 2, 6.331445918999634, 243, 43638,                                             43638, 38.476280212402344, 555.470947265625
50, -5755.442752122879, 3, 21.553419785999722, 820, 44458,                                             44458, 39.83617401123047, 564.9671020507812
51, -3224.237367272377, 3, 8.974918912000248, 346, 44804,                                             44804, 39.90006637573242, 571.0792236328125
52, -3133.452166557312, 2, 6.3151123150000785, 236, 45040,                                             45040, 42.281394958496094, 573.747314453125
53, -3081.0835552215576, 2, 6.129018728000119, 233, 45273,                                             45273, 41.292022705078125, 574.1682739257812
54, -7774.822104334831, 2, 32.79520651599978, 1263, 46536,                                             46536, 40.553165435791016, 582.0410766601562
55, -3184.500383377075, 2, 5.527439185999356, 212, 46748,                                             46748, 41.66333770751953, 593.7163696289062
56, -2649.3390126228333, 2, 5.914962589999959, 217, 46965,                                             46965, 43.077354431152344, 594.7544555664062
57, -3445.4484226703644, 2, 5.926991012999679, 228, 47193,                                             47193, 42.471595764160156, 596.0314331054688
58, -6844.512854456902, 3, 26.366689541000596, 1016, 48209,                                             48209, 43.866966247558594, 608.0731201171875
59, -3114.3559247255325, 2, 6.530082033000326, 249, 48458,                                             48458, 42.532249450683594, 614.22314453125
60, -3682.2332417964935, 2, 7.319176907999463, 278, 48736,                                             48736, 43.05245590209961, 618.7861328125
61, -3512.7235969901085, 2, 12.80138234199967, 491, 49227,                                             49227, 44.03105926513672, 619.4338989257812
62, -3486.472980618477, 2, 9.549924882000596, 371, 49598,                                             49598, 44.05937957763672, 621.5499267578125
63, -8441.584384322166, 2, 22.548503076999623, 867, 50465,                                             50465, 45.380340576171875, 631.82177734375
64, -5853.683968782425, 3, 12.752632342000652, 490, 50955,                                             50955, 47.11486053466797, 643.046630859375
65, -4520.009357213974, 2, 12.53127616600068, 479, 51434,                                             51434, 47.74760055541992, 648.21728515625
66, -621.3039670586586, 1, 28.185558969999875, 1104, 52538,                                             52538, 48.35218811035156, 658.3417358398438
