episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1201, 2488.931916117668, 1, 1.7537417070000174, 42, 1107312,                                             1000000, 31.65411376953125, 409.05572509765625
1202, -3683.7394819259644, 2, 7.903445535000003, 225, 1107537,                                             1000000, 26.724334716796875, 404.2225341796875
1203, -3023.6532423496246, 2, 7.725452762999964, 219, 1107756,                                             1000000, 27.151765823364258, 403.58612060546875
1204, -2694.5042272806168, 2, 5.919825811999999, 187, 1107943,                                             1000000, 26.931476593017578, 402.5168762207031
1205, -3839.777288913727, 2, 16.19494580700001, 537, 1108480,                                             1000000, 26.66231918334961, 404.2491760253906
1206, 1075.7496306300163, 1, 22.773829234999994, 687, 1109167,                                             1000000, 26.311046600341797, 400.8484802246094
1207, -5210.938416004181, 4, 54.12088246899998, 1598, 1110765,                                             1000000, 26.437767028808594, 401.9611511230469
1208, -308.07459247112274, 1, 36.66353617000004, 1105, 1111870,                                             1000000, 26.53965950012207, 402.6369323730469
1209, -3456.544453918934, 2, 19.186695600000007, 552, 1112422,                                             1000000, 26.615562438964844, 401.4536437988281
